id,slug,title,original_url,wp_status,date,new_category,new_category_key,series,series_key,episode,sub_episode,new_tags,old_categories,old_tags,char_count,image_count,review_status,review_reason,featured,excerpt
5770,the-story-of-a-hot-springs-village-in-the-himalayas-7-autobiography-184,ヒマラヤ山脈の温泉村の話７（放浪記１８４）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-7-autobiography-184/,publish,2022-05-30 03:04:00,放浪記,wandering,放浪記,wandering_log,184,,,放浪記,,1825,0,Published,,,
7139,part-11-14-16-trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing,パート１１　１４/１６ 　デボリューション理論,https://qryptraveller.com/part-11-14-16-trump-still-has-real-power-the-theory-of-delegation-of-authority-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-05-22 07:43:00,思想・理論,thought,デボリューション理論,devolution,11,14/16,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,3674,0,Published,,,"クラウドストライク社は、自社のサイバーセキュリティサービスを下部組織に無料で提供することにより、選挙システムをハッキングしていた。

ソーラーウィンズ社のハッキングの影響は、数多くの米国省庁にまで及んでいた。

トランプ大統領は、中国の仕業だと発言したが、ポンペオ国務長官は別の意見を持っていた。"
7142,part-11-15-16-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１１　１５/１６ 　デボリューション理論,https://qryptraveller.com/part-11-15-16-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-05-23 07:59:00,思想・理論,thought,デボリューション理論,devolution,11,15/16,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2601,0,Published,,,"マイクロソフト社、及びFBI、ODNI、NSAは、ソーラーウィンズ社のハッキングはロシアからのものだとしている。

そのハッキングに対応するため、ソーラーウィンズ社は数々の助言書を発行した。"
7145,part-11-16-16-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１１　１６/１６ 　デボリューション理論,https://qryptraveller.com/part-11-16-16-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-05-24 09:10:00,思想・理論,thought,デボリューション理論,devolution,11,16/16,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,3158,1,Published,,,"ソーラーウィンズ社を攻撃したハッカー集団は、新しい技術を開発した上で、昔のハッカーのように行動していた。

それは無意味な行動であり、他の何かを得ようとしていたようにも見える。

その行動は、もしかすると米サイバーコマンドの仕業なのかもしれない。"
7514,part-12-1-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１２　１/１２ 　デボリューション理論,https://qryptraveller.com/part-12-1-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-05-25 08:19:00,思想・理論,thought,デボリューション理論,devolution,12,1/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2726,0,Published,,,"民主党はカラー革命の脚本を使ってトランプ政権を失脚させようとしていた。

その脚本には決まったテンプレートがあり、イデオロギーによって国家の現状に対して立ち上がる市民によって導かれる。"
7517,part-12-2-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１２　２/１２ 　デボリューション理論,https://qryptraveller.com/part-12-2-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-05-26 08:38:00,思想・理論,thought,デボリューション理論,devolution,12,2/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論,3537,3,Published,,,"カラー革命の牽引力となる権力に対して立ち上がる市民は、自分達の行動は必然的な進歩であると考えており、自分達が誘導されていることに気づいていない。

オバマ氏の同級生であるアイゼン氏はカラー革命の専門家で、トランプ氏を倒そうとしていた。"
7525,part-12-3-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１２　３/１２ 　デボリューション理論,https://qryptraveller.com/part-12-3-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-05-27 08:59:00,思想・理論,thought,デボリューション理論,devolution,12,3/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,3525,0,Published,,,カラー革命の成功には４つの基準が必要なため、ソロスの資金を得た大手メディアは、その基準を満たすために偽ニュースを駆使している。
7532,mortality-rate-of-children-after-vaccine-ingestion-is-303-times-higher-than-that-of-unvaccinated-children-official-data-from-the-uk-office-for-national-statistics-reveals,枠摂取後の子供のﾀﾋ亡率が、未接種の場合と比べて３０３倍に！ 「英国国家統計局の公式データ」から明らかになった！,https://qryptraveller.com/mortality-rate-of-children-after-vaccine-ingestion-is-303-times-higher-than-that-of-unvaccinated-children-official-data-from-the-uk-office-for-national-statistics-reveals/,publish,2022-05-25 04:48:08,時事・情報戦,current,翻訳記事,translation,,,コロナ; ワクチン,日本人が知っておくべき英文記事の翻訳,covid; コロナ; データ; ワクチン; 公式; 国家統計局; 子供; 未接種; 死亡率; 統計; 非接種,3211,8,Published,,,
7546,part-12-4-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１２　４/１２ 　デボリューション理論,https://qryptraveller.com/part-12-4-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-05-28 02:13:00,思想・理論,thought,デボリューション理論,devolution,12,4/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2621,0,Published,,,"今後の記事で出てくるが、移行統合計画は、トランプ大統領を貶めることを計画するために作られた。

それは、カラー革命とも連動している。"
7549,part-12-5-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect-2,パート１２　５/１２ 　デボリューション理論,https://qryptraveller.com/part-12-5-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect-2/,publish,2022-05-29 02:33:00,思想・理論,thought,デボリューション理論,devolution,12,5/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,3447,0,Published,,,"移行統合計画には、反トランプ派が参加しており、怪しいつながりが色々と存在している。

移行統合計画が大統領選挙前に立てたシナリオでは、トランプ氏が権力にしがみつくために、早いうちに準備しておかなければならないとしている。"
7553,part-12-6-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１２　６/１２ 　デボリューション理論,https://qryptraveller.com/part-12-6-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-05-30 03:52:00,思想・理論,thought,デボリューション理論,devolution,12,6/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,3595,0,Published,,,移行統合計画は、バイデン陣営による不正選挙で選挙を奪うことを想定してシナリオを作っていたように思える。
7591,%e6%94%af%e9%85%8d%e5%b1%a4%e3%81%8c%e7%b7%a8%e3%81%bf%e5%87%ba%e3%81%97%e3%81%9f%e3%80%81%e8%a6%9a%e9%86%92%e8%80%85%e3%82%92%e8%aa%a4%e8%aa%98%e5%b0%8e%e3%81%99%e3%82%8b%e7%bd%a0%e3%81%a8%e3%81%af,支配層が編み出した、覚醒者を誤誘導する罠とは？　その対策方法５つ,https://qryptraveller.com/%e6%94%af%e9%85%8d%e5%b1%a4%e3%81%8c%e7%b7%a8%e3%81%bf%e5%87%ba%e3%81%97%e3%81%9f%e3%80%81%e8%a6%9a%e9%86%92%e8%80%85%e3%82%92%e8%aa%a4%e8%aa%98%e5%b0%8e%e3%81%99%e3%82%8b%e7%bd%a0%e3%81%a8%e3%81%af/,publish,2022-05-27 12:21:21,エッセイ・その他,essay,,none,,,情報戦争,オリジナル記事; ブログ記事,デジタルソルジャー; 中級者; 初心者; 対策; 工作員; 情報戦; 罠,7698,0,Published,,,"支配層は、この世の真実に覚醒した人たちを放っては置きません。
罠を仕掛けて誤誘導するのです。
その罠の見抜き方と５つの対策方法を解説しています。"
5774,8an-autobiography-of-a-hot-springs-village-in-the-himalayas-185,ヒマラヤ山脈の温泉村の話８（放浪記１８５）,https://qryptraveller.com/8an-autobiography-of-a-hot-springs-village-in-the-himalayas-185/,publish,2022-05-31 03:14:00,放浪記,wandering,放浪記,wandering_log,185,,,放浪記,,1179,0,Published,,,
5778,9an-autobiography-of-a-hot-springs-village-in-the-himalayas-186,ヒマラヤ山脈の温泉村の話９（放浪記１８６）,https://qryptraveller.com/9an-autobiography-of-a-hot-springs-village-in-the-himalayas-186/,publish,2022-06-01 03:18:00,放浪記,wandering,放浪記,wandering_log,186,,,放浪記,,1820,0,Published,,,
5782,10-autobiography-of-a-hot-springs-village-in-the-himalayas-187,ヒマラヤ山脈の温泉村の話１０（放浪記１８７）,https://qryptraveller.com/10-autobiography-of-a-hot-springs-village-in-the-himalayas-187/,publish,2022-06-02 03:22:00,放浪記,wandering,放浪記,wandering_log,187,,,放浪記,,1158,0,Published,,,
5786,11-autobiography-of-a-hot-springs-village-in-the-himalayas-188,ヒマラヤ山脈の温泉村の話１１（放浪記１８８）,https://qryptraveller.com/11-autobiography-of-a-hot-springs-village-in-the-himalayas-188/,publish,2022-06-03 03:26:00,放浪記,wandering,放浪記,wandering_log,188,,,放浪記,,1256,0,Published,,,
5791,the-story-of-a-hot-springs-village-in-the-himalayas-12-autobiography-189,ヒマラヤ山脈の温泉村の話１２（放浪記１８９）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-12-autobiography-189/,publish,2022-06-04 03:31:00,放浪記,wandering,放浪記,wandering_log,189,,,放浪記,,1843,0,Published,,,
5795,the-story-of-a-hot-springs-village-in-the-himalayas-13-autobiography-190,ヒマラヤ山脈の温泉村の話１３（放浪記１９０）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-13-autobiography-190/,publish,2022-06-05 03:35:00,放浪記,wandering,放浪記,wandering_log,190,,,放浪記,,1819,0,Published,,,
5799,14-autobiography-of-a-hot-springs-village-in-the-himalayas-191,ヒマラヤ山脈の温泉村の話１４（放浪記１９１）,https://qryptraveller.com/14-autobiography-of-a-hot-springs-village-in-the-himalayas-191/,publish,2022-06-06 03:39:00,放浪記,wandering,放浪記,wandering_log,191,,,放浪記,,1871,0,Published,,,
5803,15-autobiography-of-a-hot-springs-village-in-the-himalayas-192,ヒマラヤ山脈の温泉村の話１５（放浪記１９２）,https://qryptraveller.com/15-autobiography-of-a-hot-springs-village-in-the-himalayas-192/,publish,2022-06-07 03:56:00,放浪記,wandering,放浪記,wandering_log,192,,,放浪記,,1827,0,Published,,,
5810,the-story-of-a-hot-springs-village-in-the-himalayas-16-autobiography-193,ヒマラヤ山脈の温泉村の話１６（放浪記１９３）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-16-autobiography-193/,publish,2022-06-08 04:01:00,放浪記,wandering,放浪記,wandering_log,193,,,放浪記,,1790,0,Published,,,
5813,the-story-of-a-hot-springs-village-in-the-himalayas-17-autobiography-194,ヒマラヤ山脈の温泉村の話１７（放浪記１９４）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-17-autobiography-194/,publish,2022-06-09 04:08:00,放浪記,wandering,放浪記,wandering_log,194,,,放浪記,,1917,0,Published,,,
7560,part-12-7-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１２　７/１２ 　デボリューション理論,https://qryptraveller.com/part-12-7-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-05-31 04:27:00,思想・理論,thought,デボリューション理論,devolution,12,7/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,3334,0,Published,,,"移行統合計画のシナリオで計画されていたように、もしトランプ大統領がバイデン氏の就任を阻止する行動をとっていれば、内戦が起こっていたかも知れない。

そうなれば、移行統合計画の計画通りにトランプ大統領を追放できていただろう。"
7564,part-12-8-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１２　８/１２ 　デボリューション理論,https://qryptraveller.com/part-12-8-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-06-01 04:48:00,思想・理論,thought,デボリューション理論,devolution,12,8/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2820,0,Published,,,"移行統合計画は中国共産党と繋がりがある。

プロテクト・デモクラシーは民主主義を守ると言いながら、共産主義的な左翼団体ばかりに寄付している財団たちから寄付を受けている。"
7568,part-12-9-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１２　９/１２ 　デボリューション理論,https://qryptraveller.com/part-12-9-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-06-02 05:07:00,思想・理論,thought,デボリューション理論,devolution,12,9/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論,2619,1,Published,,,ジョージ・ソロスが共同創設者の民主主義同盟、及び市民参加のための資金調達委員会は、国内外の左翼勢力から、バイデン当選のための資金を受け取っている。
7576,part-12-10-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１２　１０/１２ 　デボリューション理論,https://qryptraveller.com/part-12-10-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-03 02:40:00,思想・理論,thought,デボリューション理論,devolution,12,10/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2489,1,Published,,,"ジョージソロスや、その他の左翼的NGOなどの資金提供により訴訟が起こされて、結果として数多くの選挙法が変更された。

民主党全国委員会の選挙弁護士であるマーク・エリアスはその訴訟たちに深く関わっている。"
7580,part-12-11-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１２　１１/１２ 　デボリューション理論,https://qryptraveller.com/part-12-11-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-04 02:58:00,思想・理論,thought,デボリューション理論,devolution,12,11/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2802,0,Published,,,"大統領令13848号は、外国勢力による米国選挙への干渉があった場合に、制裁を課すことのできる大統領令。

その範疇は広く、プロバガンダによる干渉や、ハッキングなども当てはまる。

また、移行統合計画やジョージ・ソロスなどの中国共産党と深いつながりのある勢力も、制裁の対象になる可能性がある。"
7584,part-12-12-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１２　１２/１２ 　デボリューション理論,https://qryptraveller.com/part-12-12-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-06-05 03:32:00,思想・理論,thought,デボリューション理論,devolution,12,12/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,1835,0,Published,,,"他国に対してカラー革命作戦を実行した人たちが、同じようにアメリカでもカラー革命を実行しようとしている。

だが、それはトランプ陣営にとっては周知の事実であり、それに対する対策をとった脚本が用意されていた。"
7614,part-13-1-17-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspec,パート１３　１/１７ 　デボリューション理論,https://qryptraveller.com/part-13-1-17-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspec/,publish,2022-06-06 07:30:46,思想・理論,thought,デボリューション理論,devolution,13,1/17,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,3787,0,Published,,,"2020年12月7日に発令された大統領令13961と「連邦政府機能復興戦略2020」を理解することで、権限委譲理論全体の枠組みが見えるようになる。

それは、『戦争中の政府の継続性』について議論しており、「国家継続政策」や「連邦継続指令」を知ることで理解できる。"
7638,part-13-1-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３ 　 ２/１７　デボリューション理論,https://qryptraveller.com/part-13-1-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-07 07:41:00,思想・理論,thought,デボリューション理論,devolution,13,2/17,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2911,0,Published,,,"トランプは選挙が盗まれることを予期していたので、それに備えて大統領令と「連邦政府機能復興戦略」を発行していた。

そこでは、国家必須機能を具体的に提示していて、その機能を積極的な姿勢で継続することを求めている。"
7645,part-13-3-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　３/１７　デボリューション理論,https://qryptraveller.com/part-13-3-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-08 08:31:00,思想・理論,thought,デボリューション理論,devolution,13,3/17,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2980,0,Published,,,"大統領令１３９６１によって設置された実行委員会が、権限委譲計画の頭脳に当たり、責任と権限を持っている。

他には、メドウズ氏も権限委譲計画において重要であり、トランプ大統領への裏ルートとしての地位を確立している。"
7648,part-13-4-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　４/１７　デボリューション理論,https://qryptraveller.com/part-13-4-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-09 09:03:00,思想・理論,thought,デボリューション理論,devolution,13,4/17,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,4113,0,Published,,,オブライエン氏は、連邦政府復興実行委員会の委員長であり、国家安全保障会議（NSC）から、リークしそうな人物や妨害しそうな「ディープステート」に関わる人々を排除した。
5817,the-story-of-a-hot-springs-village-in-the-himalayas-18-autobiography-195,ヒマラヤ山脈の温泉村の話１８（放浪記１９５）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-18-autobiography-195/,publish,2022-06-10 04:12:00,放浪記,wandering,放浪記,wandering_log,195,,,放浪記,,1825,0,Published,,,
5821,the-story-of-a-hot-springs-village-in-the-himalayas-19-autobiography-196,ヒマラヤ山脈の温泉村の話１９（放浪記１９６）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-19-autobiography-196/,publish,2022-06-11 04:16:00,放浪記,wandering,放浪記,wandering_log,196,,,放浪記,,1196,0,Published,,,
5825,the-story-of-a-hot-springs-village-in-the-himalayas-20-autobiography-197,ヒマラヤ山脈の温泉村の話２０（放浪記１９７）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-20-autobiography-197/,publish,2022-06-12 04:25:00,放浪記,wandering,放浪記,wandering_log,197,,,放浪記,,1726,0,Published,,,
5831,the-story-of-a-hot-springs-village-in-the-himalayas-21-autobiography-198,ヒマラヤ山脈の温泉村の話２１（放浪記１９８）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-21-autobiography-198/,publish,2022-06-13 04:29:00,放浪記,wandering,放浪記,wandering_log,198,,,放浪記,,1746,0,Published,,,
5835,ladakh-the-highlands-of-tibetan-culture1-autobiography-199,チベット文化の高地ラダックの話１（放浪記１９９）,https://qryptraveller.com/ladakh-the-highlands-of-tibetan-culture1-autobiography-199/,publish,2022-06-14 04:34:00,放浪記,wandering,放浪記,wandering_log,199,,,放浪記,,1093,0,Published,,,
5839,ladakh-the-highlands-of-tibetan-culture-2-autobiography-200,チベット文化の高地ラダックの話２（放浪記２００）,https://qryptraveller.com/ladakh-the-highlands-of-tibetan-culture-2-autobiography-200/,publish,2022-06-15 04:38:00,放浪記,wandering,放浪記,wandering_log,200,,,放浪記,,1217,1,Published,,,
5844,the-story-of-ladakh-the-highlands-of-tibetan-culture-3-autobiography-201,チベット文化の高地ラダックの話３（放浪記２０１）,https://qryptraveller.com/the-story-of-ladakh-the-highlands-of-tibetan-culture-3-autobiography-201/,publish,2022-06-16 04:47:00,放浪記,wandering,放浪記,wandering_log,201,,,放浪記,,1374,0,Published,,,
5850,the-story-of-ladakh-the-highlands-of-tibetan-culture-4-autobiography-202,チベット文化の高地ラダックの話４（放浪記２０２）,https://qryptraveller.com/the-story-of-ladakh-the-highlands-of-tibetan-culture-4-autobiography-202/,publish,2022-06-17 04:59:00,放浪記,wandering,放浪記,wandering_log,202,,,放浪記,,1202,0,Published,,,
5869,the-story-of-ladakh-the-highlands-of-tibetan-culture-5-autobiography-203,チベット文化の高地ラダックの話５（放浪記２０３）,https://qryptraveller.com/the-story-of-ladakh-the-highlands-of-tibetan-culture-5-autobiography-203/,publish,2022-06-18 05:05:00,放浪記,wandering,放浪記,wandering_log,203,,,放浪記,,1202,0,Published,,,
5873,the-story-of-ladakh-the-highlands-of-tibetan-culture-6-autobiography-204,チベット文化の高地ラダックの話６（放浪記２０４）,https://qryptraveller.com/the-story-of-ladakh-the-highlands-of-tibetan-culture-6-autobiography-204/,publish,2022-06-19 05:09:00,放浪記,wandering,放浪記,wandering_log,204,,,放浪記,,1140,0,Published,,,
7653,part-13-5-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　５/１７　デボリューション理論,https://qryptraveller.com/part-13-5-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-10 09:41:00,思想・理論,thought,デボリューション理論,devolution,13,5/17,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2757,0,Published,,,トランプ大統領が発令した連邦政府機能復興大統領令は、オバマ大統領が発令した大統領令13618の一部を改正し、安全な通信の責任を果たすために多くの団体が関与するものになった。
7659,part-13-6-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　６/１７　デボリューション理論,https://qryptraveller.com/part-13-6-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-11 05:59:00,思想・理論,thought,デボリューション理論,devolution,13,6/17,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2635,0,Published,,,権限委譲計画においては通信の安全性を保つ事が非常に重要なため、戦時中に大統領権限が発令された場合は、科学技術政策局長官に通信権限が以上されるようになっている。
7662,part-13-7-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　７/１７　デボリューション理論,https://qryptraveller.com/part-13-7-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-12 06:18:00,思想・理論,thought,デボリューション理論,devolution,13,7/17,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2375,0,Published,,,権限委譲計画にとっては安全な通信が必須であるため、過去の大統領令を修正して連邦政府機能復興実行委員会のみに権限を委譲し、彼らのみが緊急時に通信できるようにした。
