id,slug,title,link,status,date,date_gmt,creator,categories,tags,featured_id,image_count,char_count,excerpt,flags
7564,part-12-8-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１２　８/１２ 　デボリューション理論,https://qryptraveller.com/part-12-8-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-06-01 04:48:00,2022-05-31 19:48:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2820,"移行統合計画は中国共産党と繋がりがある。

プロテクト・デモクラシーは民主主義を守ると言いながら、共産主義的な左翼団体ばかりに寄付している財団たちから寄付を受けている。",no-images
7568,part-12-9-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１２　９/１２ 　デボリューション理論,https://qryptraveller.com/part-12-9-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-06-02 05:07:00,2022-06-01 20:07:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論,9965,1,2619,ジョージ・ソロスが共同創設者の民主主義同盟、及び市民参加のための資金調達委員会は、国内外の左翼勢力から、バイデン当選のための資金を受け取っている。,
7576,part-12-10-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１２　１０/１２ 　デボリューション理論,https://qryptraveller.com/part-12-10-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-03 02:40:00,2022-06-02 17:40:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,1,2489,"ジョージソロスや、その他の左翼的NGOなどの資金提供により訴訟が起こされて、結果として数多くの選挙法が変更された。

民主党全国委員会の選挙弁護士であるマーク・エリアスはその訴訟たちに深く関わっている。",
7580,part-12-11-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１２　１１/１２ 　デボリューション理論,https://qryptraveller.com/part-12-11-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-04 02:58:00,2022-06-03 17:58:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2802,"大統領令13848号は、外国勢力による米国選挙への干渉があった場合に、制裁を課すことのできる大統領令。

その範疇は広く、プロバガンダによる干渉や、ハッキングなども当てはまる。

また、移行統合計画やジョージ・ソロスなどの中国共産党と深いつながりのある勢力も、制裁の対象になる可能性がある。",no-images
7584,part-12-12-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１２　１２/１２ 　デボリューション理論,https://qryptraveller.com/part-12-12-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-06-05 03:32:00,2022-06-04 18:32:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,1835,"他国に対してカラー革命作戦を実行した人たちが、同じようにアメリカでもカラー革命を実行しようとしている。

だが、それはトランプ陣営にとっては周知の事実であり、それに対する対策をとった脚本が用意されていた。",no-images
7614,part-13-1-17-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspec,パート１３　１/１７ 　デボリューション理論,https://qryptraveller.com/part-13-1-17-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspec/,publish,2022-06-06 07:30:46,2022-06-05 22:30:46,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,3787,"2020年12月7日に発令された大統領令13961と「連邦政府機能復興戦略2020」を理解することで、権限委譲理論全体の枠組みが見えるようになる。

それは、『戦争中の政府の継続性』について議論しており、「国家継続政策」や「連邦継続指令」を知ることで理解できる。",no-images
7638,part-13-1-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３ 　 ２/１７　デボリューション理論,https://qryptraveller.com/part-13-1-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-07 07:41:00,2022-06-06 22:41:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2911,"トランプは選挙が盗まれることを予期していたので、それに備えて大統領令と「連邦政府機能復興戦略」を発行していた。

そこでは、国家必須機能を具体的に提示していて、その機能を積極的な姿勢で継続することを求めている。",no-images
7645,part-13-3-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　３/１７　デボリューション理論,https://qryptraveller.com/part-13-3-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-08 08:31:00,2022-06-07 23:31:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2980,"大統領令１３９６１によって設置された実行委員会が、権限委譲計画の頭脳に当たり、責任と権限を持っている。

他には、メドウズ氏も権限委譲計画において重要であり、トランプ大統領への裏ルートとしての地位を確立している。",no-images
7648,part-13-4-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　４/１７　デボリューション理論,https://qryptraveller.com/part-13-4-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-09 09:03:00,2022-06-09 00:03:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,4113,オブライエン氏は、連邦政府復興実行委員会の委員長であり、国家安全保障会議（NSC）から、リークしそうな人物や妨害しそうな「ディープステート」に関わる人々を排除した。,no-images
5817,the-story-of-a-hot-springs-village-in-the-himalayas-18-autobiography-195,ヒマラヤ山脈の温泉村の話１８（放浪記１９５）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-18-autobiography-195/,publish,2022-06-10 04:12:00,2022-06-09 19:12:00,cryptra,放浪記,,5734,0,1825,,no-images
5821,the-story-of-a-hot-springs-village-in-the-himalayas-19-autobiography-196,ヒマラヤ山脈の温泉村の話１９（放浪記１９６）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-19-autobiography-196/,publish,2022-06-11 04:16:00,2022-06-10 19:16:00,cryptra,放浪記,,5735,0,1196,,no-images
5825,the-story-of-a-hot-springs-village-in-the-himalayas-20-autobiography-197,ヒマラヤ山脈の温泉村の話２０（放浪記１９７）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-20-autobiography-197/,publish,2022-06-12 04:25:00,2022-06-11 19:25:00,cryptra,放浪記,,5735,0,1726,,no-images
5831,the-story-of-a-hot-springs-village-in-the-himalayas-21-autobiography-198,ヒマラヤ山脈の温泉村の話２１（放浪記１９８）,https://qryptraveller.com/the-story-of-a-hot-springs-village-in-the-himalayas-21-autobiography-198/,publish,2022-06-13 04:29:00,2022-06-12 19:29:00,cryptra,放浪記,,5736,0,1746,,no-images
5835,ladakh-the-highlands-of-tibetan-culture1-autobiography-199,チベット文化の高地ラダックの話１（放浪記１９９）,https://qryptraveller.com/ladakh-the-highlands-of-tibetan-culture1-autobiography-199/,publish,2022-06-14 04:34:00,2022-06-13 19:34:00,cryptra,放浪記,,5737,0,1093,,no-images
5839,ladakh-the-highlands-of-tibetan-culture-2-autobiography-200,チベット文化の高地ラダックの話２（放浪記２００）,https://qryptraveller.com/ladakh-the-highlands-of-tibetan-culture-2-autobiography-200/,publish,2022-06-15 04:38:00,2022-06-14 19:38:00,cryptra,放浪記,,5738,1,1217,,
5844,the-story-of-ladakh-the-highlands-of-tibetan-culture-3-autobiography-201,チベット文化の高地ラダックの話３（放浪記２０１）,https://qryptraveller.com/the-story-of-ladakh-the-highlands-of-tibetan-culture-3-autobiography-201/,publish,2022-06-16 04:47:00,2022-06-15 19:47:00,cryptra,放浪記,,5739,0,1374,,no-images
5850,the-story-of-ladakh-the-highlands-of-tibetan-culture-4-autobiography-202,チベット文化の高地ラダックの話４（放浪記２０２）,https://qryptraveller.com/the-story-of-ladakh-the-highlands-of-tibetan-culture-4-autobiography-202/,publish,2022-06-17 04:59:00,2022-06-16 19:59:00,cryptra,放浪記,,5853,0,1202,,no-images
5869,the-story-of-ladakh-the-highlands-of-tibetan-culture-5-autobiography-203,チベット文化の高地ラダックの話５（放浪記２０３）,https://qryptraveller.com/the-story-of-ladakh-the-highlands-of-tibetan-culture-5-autobiography-203/,publish,2022-06-18 05:05:00,2022-06-17 20:05:00,cryptra,放浪記,,5853,0,1202,,no-images
5873,the-story-of-ladakh-the-highlands-of-tibetan-culture-6-autobiography-204,チベット文化の高地ラダックの話６（放浪記２０４）,https://qryptraveller.com/the-story-of-ladakh-the-highlands-of-tibetan-culture-6-autobiography-204/,publish,2022-06-19 05:09:00,2022-06-18 20:09:00,cryptra,放浪記,,5855,0,1140,,no-images
7653,part-13-5-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　５/１７　デボリューション理論,https://qryptraveller.com/part-13-5-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-10 09:41:00,2022-06-10 00:41:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2757,トランプ大統領が発令した連邦政府機能復興大統領令は、オバマ大統領が発令した大統領令13618の一部を改正し、安全な通信の責任を果たすために多くの団体が関与するものになった。,no-images
7659,part-13-6-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　６/１７　デボリューション理論,https://qryptraveller.com/part-13-6-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-11 05:59:00,2022-06-10 20:59:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2635,権限委譲計画においては通信の安全性を保つ事が非常に重要なため、戦時中に大統領権限が発令された場合は、科学技術政策局長官に通信権限が以上されるようになっている。,no-images
7662,part-13-7-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　７/１７　デボリューション理論,https://qryptraveller.com/part-13-7-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-12 06:18:00,2022-06-11 21:18:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2375,権限委譲計画にとっては安全な通信が必須であるため、過去の大統領令を修正して連邦政府機能復興実行委員会のみに権限を委譲し、彼らのみが緊急時に通信できるようにした。,no-images
7668,part-13-8-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　８/１７　デボリューション理論,https://qryptraveller.com/part-13-8-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-13 07:53:00,2022-06-12 22:53:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,2,2383,２０２０年の大統領選トランプ氏は、本来なら負けて退任するはずなのに、権限委譲計画の具体的な詳細と戦略を指し示しているのは、この計画を実行に移す目的があったからだ。,
7674,part-13-9-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  　９/１７　デボリューション理論,https://qryptraveller.com/part-13-9-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-14 08:18:00,2022-06-13 23:18:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,3234,"ディープステートのメンバーを排除した国家安全保障会議（NSC）が、大統領に助言して連邦政府機能復興戦略の策定を支持した。

その戦略は、戦時中の状況において、行政府の回復力を確保するために特別に書かれた。",no-images
7679,part-13-10-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  １０/１７　デボリューション理論,https://qryptraveller.com/part-13-10-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-15 04:56:00,2022-06-14 19:56:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2655,"復興戦略実行委員会のメンバーは、権限委譲計画に深く関わっているので、その行動や立ち位置が怪しく見えたとしても、一概にブラックハットだと決めつけることはできない。

そのメンバーは、国防に深く関わっており、権限委譲計画を確実に押し進めている。",no-images
7683,part-13-11-17trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１３  １１/１７　デボリューション理論,https://qryptraveller.com/part-13-11-17trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-06-16 06:06:00,2022-06-15 21:06:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2916,"不正選挙が行われ、政府が存続できない状態になった時に、既存の権限を最大限に利用して国を守るのは大統領の役目。

それは、トランプ大統領がその役目を果たして敵を逃さなかったことを意味している。",no-images
7687,part-13-12-17trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing,パート１３  １２/１７　デボリューション理論,https://qryptraveller.com/part-13-12-17trump-still-has-real-power-and-the-delegation-of-authority-theory-that-explains-why-from-a-legal-aspect-is-amazing/,publish,2022-06-17 08:38:00,2022-06-16 23:38:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論,9965,0,2472,権限委譲計画では、危機を分散するために、各部門の上級官僚が計画を実行する責任を背負う。,no-images
7690,part-13-13-17trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１３  １３/１７　デボリューション理論,https://qryptraveller.com/part-13-13-17trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-18 09:14:00,2022-06-18 00:14:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論,9965,0,2493,復興戦略は、具体的にどのように権限を移譲するかを解説しており、重要な機能の再優先順位付け、再優先された必須機能を実行するために利用可能な要素を増やすこと、地理的に分散した作戦環境全体に言及することにより成り立っている。,no-images
7695,part-13-14-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  １４/１７　デボリューション理論,https://qryptraveller.com/part-13-14-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-19 11:48:00,2022-06-19 02:48:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,3339,実行委員会のメンバーは、民間で権限委譲計画に関わるような重要な仕事をしている。,no-images
5878,the-story-of-ladakh-the-highlands-of-tibetan-culture-7-autobiography-205,チベット文化の高地ラダックの話７（放浪記２０５）,https://qryptraveller.com/the-story-of-ladakh-the-highlands-of-tibetan-culture-7-autobiography-205/,publish,2022-06-20 05:13:00,2022-06-19 20:13:00,cryptra,放浪記,,5856,0,1169,,no-images
5882,autumn-in-the-himalayas-1-autobiography-206,ヒマラヤの秋の話１（放浪記２０６）,https://qryptraveller.com/autumn-in-the-himalayas-1-autobiography-206/,publish,2022-06-21 05:17:00,2022-06-20 20:17:00,cryptra,放浪記,,5857,0,1184,,no-images
5886,autumn-in-the-himalayas-2-autobiography-207,ヒマラヤの秋の話２（放浪記２０７）,https://qryptraveller.com/autumn-in-the-himalayas-2-autobiography-207/,publish,2022-06-22 05:25:00,2022-06-21 20:25:00,cryptra,放浪記,,5858,0,1911,,no-images
5890,autumn-in-the-himalayas-3-autobiography-208,ヒマラヤの秋の話３（放浪記２０８）,https://qryptraveller.com/autumn-in-the-himalayas-3-autobiography-208/,publish,2022-06-23 05:29:00,2022-06-22 20:29:00,cryptra,放浪記,,5859,0,1325,,no-images
5894,autumn-in-the-himalayas-4-autobiography-209,ヒマラヤの秋の話４（放浪記２０９）,https://qryptraveller.com/autumn-in-the-himalayas-4-autobiography-209/,publish,2022-06-24 05:33:00,2022-06-23 20:33:00,cryptra,放浪記,,5860,0,1744,,no-images
5898,autumn-in-the-himalayas-5-autobiography-210,ヒマラヤの秋の話５（放浪記２１０）,https://qryptraveller.com/autumn-in-the-himalayas-5-autobiography-210/,publish,2022-06-25 05:36:00,2022-06-24 20:36:00,cryptra,放浪記,,5861,0,1768,,no-images
5902,autumn-in-the-himalayas-6-autobiography-211,ヒマラヤの秋の話６（放浪記２１１）,https://qryptraveller.com/autumn-in-the-himalayas-6-autobiography-211/,publish,2022-06-26 05:41:00,2022-06-25 20:41:00,cryptra,放浪記,,5862,0,1710,,no-images
5907,autumn-in-the-himalayas-7-autobiography-212,ヒマラヤの秋の話７（放浪記２１２）,https://qryptraveller.com/autumn-in-the-himalayas-7-autobiography-212/,publish,2022-06-27 05:45:00,2022-06-26 20:45:00,cryptra,放浪記,,5865,0,1751,,no-images
5912,autumn-in-the-himalayas-8-autobiography-213,ヒマラヤの秋の話８（放浪記２１３）,https://qryptraveller.com/autumn-in-the-himalayas-8-autobiography-213/,publish,2022-06-28 05:58:00,2022-06-27 20:58:00,cryptra,放浪記,,5866,0,1898,,no-images
5917,autumn-in-the-himalayas-9-autobiography-214,ヒマラヤの秋の話９（放浪記２１４）,https://qryptraveller.com/autumn-in-the-himalayas-9-autobiography-214/,publish,2022-06-29 06:02:00,2022-06-28 21:02:00,cryptra,放浪記,,5867,0,1682,,no-images
5921,autumn-in-the-himalayas-10-autobiography-215,ヒマラヤの秋の話１０（放浪記２１５）,https://qryptraveller.com/autumn-in-the-himalayas-10-autobiography-215/,publish,2022-06-30 06:06:00,2022-06-29 21:06:00,cryptra,放浪記,,5926,0,1663,,no-images
5925,autumn-in-the-himalayas-11-autobiography-216,ヒマラヤの秋の話１１（放浪記２１６）,https://qryptraveller.com/autumn-in-the-himalayas-11-autobiography-216/,publish,2022-07-01 06:10:00,2022-06-30 21:10:00,cryptra,放浪記,,5927,0,1809,,no-images
5942,autumn-in-the-himalayas-12-autobiography-217,ヒマラヤの秋の話１２（放浪記２１７）,https://qryptraveller.com/autumn-in-the-himalayas-12-autobiography-217/,publish,2022-07-02 07:09:00,2022-07-01 22:09:00,cryptra,放浪記,,5927,0,1809,,no-images
5946,autumn-in-the-himalayas-13-autobiography-218,ヒマラヤの秋の話１３（放浪記２１８）,https://qryptraveller.com/autumn-in-the-himalayas-13-autobiography-218/,publish,2022-07-03 07:13:00,2022-07-02 22:13:00,cryptra,放浪記,,5928,0,1601,,no-images
5951,autumn-in-the-himalayas-14-autobiography-219,ヒマラヤの秋の話１４（放浪記２１９）,https://qryptraveller.com/autumn-in-the-himalayas-14-autobiography-219/,publish,2022-07-04 07:17:00,2022-07-03 22:17:00,cryptra,放浪記,,5929,0,1696,,no-images
5954,autumn-in-the-himalayas-15-autobiography-220,ヒマラヤの秋の話１５（放浪記２２０）,https://qryptraveller.com/autumn-in-the-himalayas-15-autobiography-220/,publish,2022-07-05 07:21:00,2022-07-04 22:21:00,cryptra,放浪記,,5930,0,1683,,no-images
5958,autumn-in-the-himalayas-16-autobiography-221,ヒマラヤの秋の話１６（放浪記２２１）,https://qryptraveller.com/autumn-in-the-himalayas-16-autobiography-221/,publish,2022-07-06 07:23:00,2022-07-05 22:23:00,cryptra,放浪記,,5932,0,1734,,no-images
7698,part-13-15-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  １５/１７　デボリューション理論,https://qryptraveller.com/part-13-15-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-20 12:00:00,2022-06-20 03:00:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2132,アメリカ・ファースト政策研究所は、トランプ大統領に奉仕したことのある６０人と、それ以外の１２人によって設立され、トランプの政策と使命を実行する作業を続けている。,no-images
7706,part-13-16-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート１３  １６/１７　デボリューション理論,https://qryptraveller.com/part-13-16-17trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-21 03:46:00,2022-06-20 18:46:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,3382,"ミラー氏の立ち上げたBCPと言う組織は、権限委譲計画の重要メンバーが名を連ねている。

その実態は知られていないが、そのメンバーから考察すると、小規模な国防総省と言うこともできる。",no-images
7711,part-13-17-17-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１３  １７/１７　デボリューション理論,https://qryptraveller.com/part-13-17-17-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-06-22 04:23:00,2022-06-21 19:23:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,1595,大統領令13961を詳細に調べることで、誰が権限委譲計画に関わっており、どのように実行しているかを理解することができる。,no-images
5962,autumn-in-the-himalayas-17-autobiography-222,ヒマラヤの秋の話１７（放浪記２２２）,https://qryptraveller.com/autumn-in-the-himalayas-17-autobiography-222/,publish,2022-07-07 07:29:00,2022-07-06 22:29:00,cryptra,放浪記,,5932,0,1726,,no-images
5966,autumn-in-the-himalayas-18-autobiography-223,ヒマラヤの秋の話１８（放浪記２２３）,https://qryptraveller.com/autumn-in-the-himalayas-18-autobiography-223/,publish,2022-07-08 07:32:00,2022-07-07 22:32:00,cryptra,放浪記,,5931,0,1740,,no-images
5970,autumn-in-the-himalayas-19-autobiography-224,ヒマラヤの秋の話１９（放浪記２２４）,https://qryptraveller.com/autumn-in-the-himalayas-19-autobiography-224/,publish,2022-07-09 07:35:00,2022-07-08 22:35:00,cryptra,放浪記,,5933,0,1699,,no-images
5975,autumn-in-the-himalayas-20-autobiography-225,ヒマラヤの秋の話２０（放浪記２２５）,https://qryptraveller.com/autumn-in-the-himalayas-20-autobiography-225/,publish,2022-07-10 07:39:00,2022-07-09 22:39:00,cryptra,放浪記,,5934,0,1714,,no-images
5984,autumn-in-the-himalayas-21-autobiography-226,ヒマラヤの秋の話２１（放浪記２２６）,https://qryptraveller.com/autumn-in-the-himalayas-21-autobiography-226/,publish,2022-07-11 07:49:00,2022-07-10 22:49:00,cryptra,放浪記,,5935,0,1699,,no-images
5988,autumn-in-the-himalayas-22-autobiography-227,ヒマラヤの秋の話２２（放浪記２２７）,https://qryptraveller.com/autumn-in-the-himalayas-22-autobiography-227/,publish,2022-07-12 07:53:00,2022-07-11 22:53:00,cryptra,放浪記,,5936,0,1517,,no-images
5992,autumn-in-the-himalayas-23-autobiography-228,ヒマラヤの秋の話２３（放浪記２２８）,https://qryptraveller.com/autumn-in-the-himalayas-23-autobiography-228/,publish,2022-07-13 07:56:00,2022-07-12 22:56:00,cryptra,放浪記,,5937,0,1110,,no-images
5996,autumn-in-the-himalayas-24-autobiography-229,ヒマラヤの秋の話２４（放浪記２２９）,https://qryptraveller.com/autumn-in-the-himalayas-24-autobiography-229/,publish,2022-07-14 01:14:00,2022-07-13 16:14:00,cryptra,放浪記,,5999,0,1921,,no-images
6020,autumn-in-the-himalayas-25-autobiography-230,ヒマラヤの秋の話２５（放浪記２３０）,https://qryptraveller.com/autumn-in-the-himalayas-25-autobiography-230/,publish,2022-07-15 01:53:00,2022-07-14 16:53:00,cryptra,放浪記,,6000,0,1792,,no-images
6024,autumn-in-the-himalayas-26-autobiography-231,ヒマラヤの秋の話２６（放浪記２３１）,https://qryptraveller.com/autumn-in-the-himalayas-26-autobiography-231/,publish,2022-07-16 01:59:00,2022-07-15 16:59:00,cryptra,放浪記,,6001,0,1084,,no-images
6028,autumn-in-the-himalayas-27-autobiography-232,ヒマラヤの秋の話２７（放浪記２３２）,https://qryptraveller.com/autumn-in-the-himalayas-27-autobiography-232/,publish,2022-07-17 02:08:00,2022-07-16 17:08:00,cryptra,放浪記,,6002,0,1595,,no-images
6032,autumn-in-the-himalayas-28-autobiography-233,ヒマラヤの秋の話２８（放浪記２３３）,https://qryptraveller.com/autumn-in-the-himalayas-28-autobiography-233/,publish,2022-07-18 02:13:00,2022-07-17 17:13:00,cryptra,放浪記,,6003,0,1800,,no-images
6036,autumn-in-the-himalayas-29-autobiography-234,ヒマラヤの秋の話２９（放浪記２３４）,https://qryptraveller.com/autumn-in-the-himalayas-29-autobiography-234/,publish,2022-07-19 02:17:00,2022-07-18 17:17:00,cryptra,放浪記,,6004,0,1672,,no-images
